id,x,y,end_x,end_y,incident_type,descripcion,title,severity,delay_seconds,is_road_closed,is_traffic_jam,fecha_inicio,fecha_fin,last_modified,region,region_codigo,ciudad,comuna,created_at,ingestion_batch_id,duracion_minutos,hora_del_dia,dia_semana,current_speed_kmh,free_flow_speed_kmh,speed_ratio,road_name,from_street,to_street,length_meters,cause_severity,traffic_road_category,cluster_size,flow_confidence,current_travel_time_seconds,free_flow_travel_time_seconds,road_type,functional_road_class,flow_segment_coordinates,road_closure_type,flow_zoom_level_used,flow_has_coverage
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32249098528013000,-70.3939587461,-23.6606977141,-70.3910673248,-23.6562319035,6,Tráfico parado,Calle General Velásquez → Calle General Manuel Baquedano,3,261.0,False,False,2026-04-23T11:44:02Z,2026-04-23T12:11:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,27.88,11,Thursday,,,,,Calle General Velásquez,Calle General Manuel Baquedano,585.4731128935,,,,,,,,,"LINESTRING(-70.3939587461 -23.6606977141, -70.3938648688 -23.6599748939, -70.3935430037 -23.6595322941, -70.3932734417 -23.6592050841, -70.3929837631 -23.6588376436, -70.3927369999 -23.6584755763, -70.3922354268 -23.6578250656, -70.3920691298 -23.657611862, -70.391673504 -23.6570673736, -70.3910673248 -23.6562319035)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32269298144014000,-70.3928053962,-23.5768089644,-70.391044526,-23.5766560881,6,Tráfico parado,Calle Mataveri → Avenida Pedro Aguirre Cerda,3,154.0,False,False,2026-04-23T11:46:13Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,22.7,11,Thursday,,,,,Calle Mataveri,Avenida Pedro Aguirre Cerda,180.3096615781,,,,,,,,,"LINESTRING(-70.3928053962 -23.5768089644, -70.3923132109 -23.5767660976, -70.3918840574 -23.5767379038, -70.3915943788 -23.5767110928, -70.3913047003 -23.5766855879, -70.3912108229 -23.5766748327, -70.3911129223 -23.5766681492, -70.391044526 -23.5766560881)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32260641228014000,-70.3909224855,-23.6166988262,-70.3923252808,-23.6165915382,6,Tráfico parado,Avenida Pedro Aguirre Cerda → Avenida Edmundo Pérez Zujovic,3,225.0,False,False,2026-04-23T11:36:02Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,32.88,11,Thursday,,,,,Avenida Pedro Aguirre Cerda,Avenida Edmundo Pérez Zujovic,143.4491246612,,,,,,,,,"LINESTRING(-70.3909224855 -23.6166988262, -70.3910069751 -23.616686692, -70.3912403272 -23.6166692587, -70.3916466819 -23.6166451438, -70.3922166513 -23.6165982197, -70.3923252808 -23.6165915382)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32257755564014000,-70.3910565959,-23.6193528141,-70.3909063922,-23.6217950222,6,Tráfico parado,Calle Elqui → Avenida Sargento Aldea,3,374.0,False,False,2026-04-23T11:36:02Z,2026-04-23T12:13:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,37.88,11,Thursday,,,,,Calle Elqui,Avenida Sargento Aldea,276.600284052,,,,,,,,,"LINESTRING(-70.3910565959 -23.6193528141, -70.3910995113 -23.620327829, -70.3911384033 -23.6212464682, -70.3911249923 -23.6213456888, -70.3910901235 -23.6214382281, -70.3909063922 -23.6217950222)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32272183656075000,-70.3912523972,-23.5738210072,-70.3906676756,-23.5806525539,6,Tráfico parado,Calle La Florida → Calle Los Ñandu / Calle Los Morros,3,290.0,False,False,2026-04-23T11:03:22Z,2026-04-23T12:11:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,68.55,11,Thursday,,,,,Calle La Florida,Calle Los Ñandu / Calle Los Morros,762.1936752649,,,,,,,,,"LINESTRING(-70.3912523972 -23.5738210072, -70.3912523972 -23.57393632, -70.3912202107 -23.574804043, -70.3911759542 -23.5753941221, -70.3910606192 -23.5765528389, -70.391044526 -23.5766560881, -70.3909922229 -23.577267669, -70.3909493076 -23.5776954129, -70.3908929812 -23.5782681174, -70.3908339726 -23.5787911162, -70.3908151971 -23.5789601224, -70.3907615529 -23.5797446924, -70.3906676756 -23.5806525539)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32251984412030000,-70.3899609135,-23.639742983,-70.3900816129,-23.6366637778,6,Tráfico parado,Calle Buenos Aires → Avenida Antonio Rendic / Calle Montevideo,3,149.0,False,False,2026-04-23T11:48:18Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,20.62,11,Thursday,,,,,Calle Buenos Aires,Avenida Antonio Rendic / Calle Montevideo,342.6286771715,,,,,,,,,"LINESTRING(-70.3899609135 -23.639742983, -70.390018581 -23.6386674463, -70.3900816129 -23.6366637778)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32251984344030000,-70.3900816129,-23.6366637778,-70.389813392,-23.6419987634,6,Tráfico en cola,Avenida Antonio Rendic / Calle Montevideo → Calle Almirante Juan José Latorre,2,191.0,False,False,2026-04-23T11:33:26Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,35.48,11,Thursday,,,,,Avenida Antonio Rendic / Calle Montevideo,Calle Almirante Juan José Latorre,593.9107270983,,,,,,,,,"LINESTRING(-70.3900816129 -23.6366637778, -70.390018581 -23.6386674463, -70.3899609135 -23.639742983, -70.3898858117 -23.6409445913, -70.389813392 -23.6419987634)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32266412384021000,-70.3931514012,-23.5923014003,-70.3896538006,-23.5919996779,6,Tráfico en cola,Avenida El Yodo → Avenida Pedro Aguirre Cerda,2,190.0,False,False,2026-04-23T11:47:27Z,2026-04-23T12:09:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,22.47,11,Thursday,,,,,Avenida El Yodo,Avenida Pedro Aguirre Cerda,360.0011881521,,,,,,,,,"LINESTRING(-70.3931514012 -23.5923014003, -70.3920570599 -23.5922531616, -70.3916359531 -23.5922343424, -70.3905684339 -23.5921874096, -70.3904665099 -23.5921686671, -70.3903484927 -23.5921149747, -70.3902479099 -23.5920814841, -70.3901352571 -23.5920492993, -70.3900762485 -23.5920318627, -70.3899072694 -23.5920131203, -70.389749019 -23.5920023664, -70.3896538006 -23.5919996779)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32260641012022000,-70.3910565959,-23.6193528141,-70.3895719932,-23.6193743174,6,Tráfico lento,Avenida Sargento Aldea / Avenida Iquique → Avenida Pedro Aguirre Cerda,1,49.0,False,False,2026-04-23T11:41:22Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,27.55,11,Thursday,,,,,Avenida Sargento Aldea / Avenida Iquique,Avenida Pedro Aguirre Cerda,151.2699766792,,,,,,,,,"LINESTRING(-70.3910565959 -23.6193528141, -70.3895719932 -23.6193743174)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32266412568027000,-70.3901728081,-23.5861860097,-70.3894499527,-23.5991196187,6,Tráfico parado,Avenida Los Tamarugos → Calle Artesania / Calle Artesanía,3,727.0,False,False,2026-04-23T11:15:02Z,2026-04-23T12:23:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,68.88,11,Thursday,,,,,Avenida Los Tamarugos,Calle Artesania / Calle Artesanía,1440.4258709754,,,,,,,,,"LINESTRING(-70.3901728081 -23.5861860097, -70.3901701258 -23.5862074416, -70.3901298927 -23.5868069178, -70.3900977062 -23.5870978979, -70.3900682019 -23.5873661397, -70.3900346743 -23.5878449332, -70.3900199221 -23.5880085507, -70.3900132166 -23.5881748565, -70.3900105344 -23.5882593535, -70.3899837123 -23.5885999531, -70.3899729835 -23.5887260069, -70.3899635958 -23.5888198751, -70.3899555491 -23.5889043718, -70.389940797 -23.5890974849, -70.389928727 -23.589242358, -70.3898992227 -23.5896245885, -70.3898294853 -23.5904935905, -70.3898026632 -23.5909737552, -70.3897905933 -23.5911548055, -70.3897664534 -23.5915732097, -70.3897543834 -23.5918964408, -70.389749019 -23.5920023664, -70.3897396313 -23.59269837, -70.3897342669 -23.5928445449, -70.3897289025 -23.5931168461, -70.3897154914 -23.5937739768, -70.3897114681 -23.5939013315, -70.3896940337 -23.5944029143, -70.3896578239 -23.5955804357, -70.3896444129 -23.5959921432, -70.3896323429 -23.5964065378, -70.3895384656 -23.5976591614, -70.3894499527 -23.5991196187)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32263527020019000,-70.3892917024,-23.5999363279,-70.3896538006,-23.5919996779,6,Tráfico lento,Calle Artesanía → Avenida Nicolas Tirado / Calle Nicolas Tirado,1,194.0,False,False,2026-04-23T11:47:27Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,21.47,11,Thursday,,,,,Calle Artesanía,Avenida Nicolas Tirado / Calle Nicolas Tirado,883.5218125022,,,,,,,,,"LINESTRING(-70.3892917024 -23.5999363279, -70.3893466877 -23.5992469682, -70.3893828975 -23.5987212859, -70.3894177662 -23.598263962, -70.3894647049 -23.597648408, -70.38954383 -23.5963984727, -70.3895572411 -23.5959907606, -70.3895706521 -23.5955777473, -70.3895746754 -23.5954530058, -70.3895934509 -23.5947489515, -70.3896028386 -23.5944002259, -70.3896135675 -23.5940073324, -70.3896175908 -23.5938946489, -70.3896229552 -23.5937833479, -70.3896444129 -23.5929209737, -70.3896470951 -23.5927547507, -70.3896497773 -23.59265282, -70.3896551417 -23.5925361411, -70.3896578239 -23.59235371, -70.3896551417 -23.5922289655, -70.3896538006 -23.5919996779)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32269298220013000,-70.3891254054,-23.5763958907,-70.3910606192,-23.5765528389,6,Tráfico en cola,Calle Del Agua / Calle Sierra Nevada → Avenida Pedro Aguirre Cerda,2,135.0,False,False,2026-04-23T11:48:18Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,20.62,11,Thursday,,,,,Calle Del Agua / Calle Sierra Nevada,Avenida Pedro Aguirre Cerda,198.1270383039,,,,,,,,,"LINESTRING(-70.3891254054 -23.5763958907, -70.3894901859 -23.5764240845, -70.3901057528 -23.5764817782, -70.3904463934 -23.576511278, -70.3908205615 -23.576539395, -70.3909412609 -23.5765354002, -70.3910606192 -23.5765528389)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32260641160022002,-70.3909224855,-23.6166988262,-70.3890798079,-23.6171587737,6,Tráfico en cola,Avenida Edmundo Pérez Zujovic → Avenida Pedro Aguirre Cerda,2,190.0,False,False,2026-04-23T11:45:20Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,23.58,11,Thursday,,,,,Avenida Edmundo Pérez Zujovic,Avenida Pedro Aguirre Cerda,195.8352500187,,,,,,,,,"LINESTRING(-70.3909224855 -23.6166988262, -70.3908286082 -23.6167349985, -70.3904249357 -23.6168985799, -70.3903230118 -23.6169361345, -70.3901996301 -23.616976377, -70.3895331012 -23.617103786, -70.3890798079 -23.6171587737)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTR32257755624014000,-70.3890234815,-23.6263118468,-70.3901258694,-23.6258411035,8,Cerrado,Avenida Antonio Rendic → Calle Loa,4,,True,False,2026-04-22T18:39:03Z,,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,,11,Thursday,,,,,Avenida Antonio Rendic,Calle Loa,123.9048515411,,,,,,,,,"LINESTRING(-70.3890234815 -23.6263118468, -70.3901258694 -23.6258411035)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32257755628011000,-70.3888397502,-23.6161100849,-70.3940834688,-23.6222107176,6,Tráfico parado,Calle Vicuna → Avenida Edmundo Pérez Zujovic,3,565.0,False,False,2026-04-23T11:21:16Z,2026-04-23T12:29:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,68.65,11,Thursday,,,,,Calle Vicuna,Avenida Edmundo Pérez Zujovic,1061.1870823162,,,,,,,,,"LINESTRING(-70.3888397502 -23.6161100849, -70.3890798079 -23.6171587737, -70.3891790496 -23.6175745606, -70.389311819 -23.6182008496, -70.3894298362 -23.6187547154, -70.3895263957 -23.6192133502, -70.3895719932 -23.6193743174, -70.3898107098 -23.6203251411, -70.3899166571 -23.6206979887, -70.389966278 -23.620885756, -70.3900172399 -23.6210815099, -70.3900480853 -23.6212076093, -70.3901044117 -23.6213390076, -70.3901325749 -23.6213832421, -70.3901674436 -23.6214207954, -70.3903109418 -23.6215187104, -70.3904437112 -23.6215857533, -70.3906421946 -23.6216796748, -70.3909063922 -23.6217950222, -70.3922032403 -23.6223702988, -70.3922622489 -23.6223971772, -70.3923708783 -23.6224467871, -70.3926270293 -23.6225567582, -70.3928442882 -23.6226586657, -70.3930883693 -23.6227672543, -70.3931809055 -23.6227203324, -70.3933686601 -23.622590241, -70.3936409043 -23.6224038584, -70.393765627 -23.6223274469, -70.3939359473 -23.622221469, -70.3940834688 -23.6222107176)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069484014000,-70.3886278557,-23.5604796951,-70.3887123452,-23.5590527679,6,Tráfico parado,Condominio Esparta → Avenida Pedro Aguirre Cerda,3,179.0,False,False,2026-04-23T11:48:55Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,20.0,11,Thursday,,,,,Condominio Esparta,Avenida Pedro Aguirre Cerda,158.9176270462,,,,,,,,,"LINESTRING(-70.3886278557 -23.5604796951, -70.3886855232 -23.5596978528, -70.3887123452 -23.5590527679)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32254869836013000,-70.3875268089,-23.6408829333,-70.3884830164,-23.6436549842,6,Tráfico en cola,Calle Huanchaca → Avenida Andrés Sabella / Avenida Antonio Rendic,2,185.0,False,False,2026-04-23T11:36:02Z,2026-04-23T12:09:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,33.88,11,Thursday,,,,,Calle Huanchaca,Avenida Andrés Sabella / Avenida Antonio Rendic,347.6603937708,,,,,,,,,"LINESTRING(-70.3875268089 -23.6408829333, -70.3874959635 -23.6418713018, -70.3874919401 -23.6419893189, -70.3874758469 -23.6425056905, -70.3875911819 -23.6427523963, -70.3876810359 -23.6429415142, -70.3877910065 -23.6430863277, -70.3879492568 -23.6432285304, -70.388157128 -23.6433934609, -70.3883006262 -23.6434994216, -70.3884830164 -23.6436549842)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32254869960020001,-70.3864861118,-23.6219787178,-70.3890033649,-23.6365994302,6,Tráfico parado,Calle Peñuelas → Calle Montevideo,3,731.0,False,False,2026-04-23T11:38:42Z,2026-04-23T12:36:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,58.22,11,Thursday,,,,,Calle Peñuelas,Calle Montevideo,1706.8353542064,,,,,,,,,"LINESTRING(-70.3864861118 -23.6219787178, -70.3870547401 -23.6228852886, -70.3876649426 -23.6238589717, -70.3882362531 -23.6247910251, -70.3884856986 -23.6252067877, -70.3888464557 -23.6259564473, -70.3889202164 -23.626116024, -70.3890234815 -23.6263118468, -70.3894191073 -23.6269622838, -70.3894700693 -23.6270480613, -70.3895116435 -23.6271299224, -70.3895666288 -23.6272573215, -70.3895773577 -23.627390096, -70.3895424889 -23.6276905082, -70.3895237135 -23.6279882321, -70.3895116435 -23.6281947262, -70.3895076202 -23.6283516124, -70.3894955503 -23.6285434387, -70.3894848214 -23.6287298126, -70.3894807981 -23.6287888655, -70.3894620227 -23.6290772182, -70.3894311773 -23.6295801254, -70.3894164251 -23.629790687, -70.3893936263 -23.6301407007, -70.3893533932 -23.6307347543, -70.3893292533 -23.6311008915, -70.3893265711 -23.6312431073, -70.3892917024 -23.6317620553, -70.3892581748 -23.6323320664, -70.389209895 -23.6331822791, -70.3891870962 -23.6333700285, -70.3891267465 -23.6343142236, -70.3891213821 -23.6344509839, -70.3890999245 -23.6350156081, -70.3890663968 -23.6355680975, -70.3890583502 -23.6356834327, -70.3890449392 -23.6359262352, -70.3890194582 -23.6363567057, -70.3890033649 -23.6365994302)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069416022000,-70.3860770749,-23.5618167915,-70.3858383583,-23.5645056948,6,Tráfico parado,Calle Limonita → Calle Limonita / Calle Sierra Nevada,3,279.0,False,False,2026-04-23T11:44:02Z,2026-04-23T12:10:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,26.88,11,Thursday,,,,,Calle Limonita,Calle Limonita / Calle Sierra Nevada,299.980768428,,,,,,,,,"LINESTRING(-70.3860770749 -23.5618167915, -70.3859724687 -23.5629889198, -70.3859268712 -23.5635079074, -70.3858383583 -23.5645056948)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32269298044029000,-70.3850551533,-23.5831000919,-70.3861119436,-23.5882512879,6,Tráfico parado,Pasaje Turi → Pasaje Estación General Baquedano / Calle Los Limoneros,3,362.0,False,False,2026-04-23T11:18:30Z,2026-04-23T12:12:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,54.42,11,Thursday,,,,,Pasaje Turi,Pasaje Estación General Baquedano / Calle Los Limoneros,616.5347266143,,,,,,,,,"LINESTRING(-70.3850551533 -23.5831000919, -70.3850189434 -23.58350915, -70.3849706637 -23.5840750691, -70.3848794686 -23.5852244144, -70.3848861741 -23.5854644682, -70.3849277483 -23.5856509033, -70.3850310134 -23.5858440212, -70.3855942773 -23.5869879739, -70.3854655312 -23.5869879739, -70.3856921779 -23.5874332001, -70.3857283877 -23.5875083261, -70.3858008074 -23.587671944, -70.3861119436 -23.5882512879)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTR32272183868022000,-70.3848285066,-23.5727185788,-70.3851101385,-23.5707941083,8,Cerrado,Calle Vladimir Saavedra Hernández → Calle Félix García / Avenida Héroes de La Concepción,4,,True,False,2026-04-20T13:10:30Z,,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,,11,Thursday,,,,,Calle Vladimir Saavedra Hernández,Calle Félix García / Avenida Héroes de La Concepción,215.9077668776,,,,,,,,,"LINESTRING(-70.3848285066 -23.5727185788, -70.3851101385 -23.5707941083)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTR32272183796022000,-70.3851101385,-23.5707941083,-70.3848285066,-23.5727185788,8,Cerrado,Calle Félix García / Avenida Héroes de La Concepción → Calle Vladimir Saavedra Hernández,4,,True,False,2026-04-20T11:57:41Z,,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,,11,Thursday,,,,,Calle Félix García / Avenida Héroes de La Concepción,Calle Vladimir Saavedra Hernández,215.9077668776,,,,,,,,,"LINESTRING(-70.3851101385 -23.5707941083, -70.3848285066 -23.5727185788)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069376021000,-70.3895840632,-23.5651829443,-70.3844382452,-23.5645030057,6,Tráfico en cola,Avenida Pedro Aguirre Cerda → Calle Héroes de La Concepción,2,186.0,False,False,2026-04-23T11:45:20Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,23.58,11,Thursday,,,,,Avenida Pedro Aguirre Cerda,Calle Héroes de La Concepción,531.1936049116,,,,,,,,,"LINESTRING(-70.3895840632 -23.5651829443, -70.3895357834 -23.5651775662, -70.3891924607 -23.5651440688, -70.3891361343 -23.5651386907, -70.3890529858 -23.5651306237, -70.3889068054 -23.5651104945, -70.3886533366 -23.565074308, -70.3885071563 -23.5650501837, -70.3883931624 -23.5650300544, -70.3882295476 -23.5650032411, -70.3881933378 -23.5649683606, -70.3866631376 -23.5647618438, -70.3864163743 -23.5647404084, -70.3860435473 -23.5646947718, -70.385822265 -23.5646787145, -70.3844382452 -23.5645030057)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069484005000,-70.3831923591,-23.5654632162,-70.3833251284,-23.5643823067,6,Tráfico parado,Pasaje Escritores Chilenos → Calle Caparrosa,3,210.0,False,False,2026-04-23T11:42:00Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,26.92,11,Thursday,,,,,Pasaje Escritores Chilenos,Calle Caparrosa,120.9511109914,,,,,,,,,"LINESTRING(-70.3831923591 -23.5654632162, -70.3832795309 -23.5647483986, -70.3833251284 -23.5643823067)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069448029000,-70.3826760339,-23.5642723636,-70.385822265,-23.5646787145,6,Tráfico en cola,Pasaje Samuel Lillo → Calle Sierra Nevada / Calle Los Limoneros,2,179.0,False,False,2026-04-23T11:37:15Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,31.67,11,Thursday,,,,,Pasaje Samuel Lillo,Calle Sierra Nevada / Calle Los Limoneros,323.9418356358,,,,,,,,,"LINESTRING(-70.3826760339 -23.5642723636, -70.3833251284 -23.5643823067, -70.3840935813 -23.564458752, -70.3843403446 -23.5644895606, -70.3844382452 -23.5645030057, -70.385822265 -23.5646787145)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32272183764021000,-70.3861830221,-23.5708665549,-70.3825821565,-23.5706036572,6,Tráfico parado,Avenida Pedro Aguirre Cerda → Avenida Huamachuco / Calle Félix Garcia,3,420.0,False,False,2026-04-23T11:37:49Z,2026-04-23T12:14:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,37.1,11,Thursday,,,,,Avenida Pedro Aguirre Cerda,Avenida Huamachuco / Calle Félix Garcia,368.15761363,,,,,,,,,"LINESTRING(-70.3861830221 -23.5708665549, -70.3851101385 -23.5707941083, -70.3848003434 -23.5707726739, -70.3825821565 -23.5706036572)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32272183656021000,-70.3821181344,-23.573843824,-70.3818606423,-23.5768492192,6,Tráfico parado,Pasaje Mamina → Pasaje Río Loncomilla,3,276.0,False,False,2026-04-23T11:32:37Z,2026-04-23T12:10:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,38.3,11,Thursday,,,,,Pasaje Mamina,Pasaje Río Loncomilla,335.2928240851,,,,,,,,,"LINESTRING(-70.3821181344 -23.573843824, -70.3820765601 -23.5744794638, -70.3819934117 -23.5753216779, -70.3819397675 -23.5757173162, -70.3819344031 -23.5758219489, -70.3819062399 -23.5762135141, -70.381895511 -23.5763704625, -70.3818794178 -23.5766010833, -70.3818606423 -23.5768492192)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32272183724013000,-70.3817184852,-23.5786006766,-70.3819344031,-23.5758219489,6,Tráfico en cola,Avenida Huamachuco / Calle Padre Juan Luis Orione Feltri → Avenida Huamachuco / Avenida Subteniente Arturo Pérez Canto,2,203.0,False,False,2026-04-23T11:38:42Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,30.22,11,Thursday,,,,,Avenida Huamachuco / Calle Padre Juan Luis Orione Feltri,Avenida Huamachuco / Avenida Subteniente Arturo Pérez Canto,309.7675760436,,,,,,,,,"LINESTRING(-70.3817184852 -23.5786006766, -70.3817855405 -23.5777893658, -70.3818204092 -23.5773869734, -70.3818606423 -23.5768492192, -70.3818794178 -23.5766010833, -70.381895511 -23.5763704625, -70.3819062399 -23.5762135141, -70.3819344031 -23.5758219489)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32269298076013000,-70.3815146374,-23.58673448,-70.3854655312,-23.5869879739,6,Tráfico lento,Calle Huamachuco → Avenida Héroes de La Concepción,1,142.0,False,False,2026-04-23T11:37:49Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,31.1,11,Thursday,,,,,Calle Huamachuco,Avenida Héroes de La Concepción,403.6751602497,,,,,,,,,"LINESTRING(-70.3815146374 -23.58673448, -70.3825405823 -23.5868055351, -70.3830341088 -23.586837798, -70.3839420365 -23.586910159, -70.3846514808 -23.5869584764, -70.385077952 -23.5869799082, -70.3852603422 -23.5869799082, -70.3854655312 -23.5869879739)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32272183836013000,-70.3811927723,-23.5705325932,-70.3880256997,-23.5710408723,6,Tráfico en cola,Avenida General Oscar Bonilla → Avenida Pedro Aguirre Cerda,2,255.0,False,False,2026-04-23T11:47:27Z,2026-04-23T12:10:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,23.47,11,Thursday,,,,,Avenida General Oscar Bonilla,Avenida Pedro Aguirre Cerda,698.8015673067,,,,,,,,,"LINESTRING(-70.3811927723 -23.5705325932, -70.3817748116 -23.5705701611, -70.381920992 -23.5705809167, -70.3825821565 -23.5706036572, -70.3848003434 -23.5707726739, -70.3851101385 -23.5707941083, -70.3861830221 -23.5708665549, -70.3866792308 -23.5709134954, -70.3868750321 -23.5709322409, -70.3869796382 -23.5709416136, -70.3880256997 -23.5710408723)",,,
TTI-454083a5-2813-4298-880c-f1329d617cdd-TTL32275069160021000,-70.3790268885,-23.5754799334,-70.3819397675,-23.5757173162,6,Tráfico en cola,Calle Inspector Raúl Cisternas / Pasaje Inspector Raúl Cisternas → Avenida Huamachuco,2,172.0,False,False,2026-04-23T11:48:55Z,2026-04-23T12:08:55Z,,Antofagasta,2,Antofagasta,,2026-04-23T11:50:58.549435+00:00,batch_1776945058_0,20.0,11,Thursday,,,,,Calle Inspector Raúl Cisternas / Pasaje Inspector Raúl Cisternas,Avenida Huamachuco,298.0574891465,,,,,,,,,"LINESTRING(-70.3790268885 -23.5754799334, -70.3793232726 -23.5755067446, -70.3797712015 -23.5755469998, -70.3802754568 -23.5755804946, -70.3806509661 -23.575616755, -70.3807958053 -23.575631505, -70.3810828017 -23.5756556274, -70.3819397675 -23.5757173162)",,,
